Quizzer: [21:23:43] [34m[INFO][0m [<asynchronous suspension>] QuizzerLogger initialized with level: FINE. Logging to: runtime_cache\quizzer_log.txt
Quizzer: [21:23:43] [33m[WARNING][0m [#2      _QuizzerAppState.build (package:quizzer/main.dart:235)] _QuizzerAppState: BUILD CALLED. _criticalError is: null
Quizzer: [21:26:59] [34m[INFO][0m [#2      updateLastLogin (package:quizzer/backend_systems/00_database_manager/tables/user_profile/user_profile_table.dart:232)] Updating last login for userId: 807ee3e9-2f8c-4d33-8976-810191df9b02
Quizzer: [21:26:59] [34m[INFO][0m [#2      verifyUserProfileTable (package:quizzer/backend_systems/00_database_manager/tables/user_profile/user_profile_table.dart:99)] Verifying user profile table existence
Quizzer: [21:26:59] [34m[INFO][0m [#2      verifyTutorialProgressColumn (package:quizzer/backend_systems/00_database_manager/tables/user_profile/user_profile_table.dart:181)] Verifying tutorial_progress column existence
Quizzer: [21:26:59] [34m[INFO][0m [#2      verifyTutorialProgressColumn (package:quizzer/backend_systems/00_database_manager/tables/user_profile/user_profile_table.dart:201)] tutorial_progress column already exists
Quizzer: [21:26:59] [34m[INFO][0m [#2      updateLastLogin (package:quizzer/backend_systems/00_database_manager/tables/user_profile/user_profile_table.dart:247)] SUCCESS: Last login updated successfully for userId: 807ee3e9-2f8c-4d33-8976-810191df9b02
Quizzer: [21:26:59] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:44)] Database Lock Released!
Quizzer: [21:26:59] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:53)] Database lock released
Quizzer: [21:26:59] [34m[INFO][0m [#2      new OutboundSyncWorker._internal (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:18)] OutboundSyncWorker initialized.
Quizzer: [21:26:59] [34m[INFO][0m [#2      OutboundSyncWorker.start (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:37)] Entering OutboundSyncWorker start()...
Quizzer: [21:26:59] [34m[INFO][0m [#2      OutboundSyncWorker.start (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:46)] OutboundSyncWorker: Subscribing to onOutboundSyncNeeded stream.
Quizzer: [21:26:59] [34m[INFO][0m [#2      OutboundSyncWorker._performSync (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:112)] OutboundSyncWorker: Starting sync cycle.
Quizzer: [21:26:59] [34m[INFO][0m [#2      OutboundSyncWorker._checkConnectivity (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:176)] Network check successful.
Quizzer: [21:26:59] [34m[INFO][0m [#2      OutboundSyncWorker._getDbAccess (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:197)] Entering OutboundSyncWorker _getDbAccess()...
Quizzer: [21:26:59] [34m[INFO][0m [#2      DatabaseMonitor.requestDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:33)] Database access granted with lock
Quizzer: [21:26:59] [34m[INFO][0m [#2      OutboundSyncWorker._getDbAccess (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:205)] OutboundSyncWorker: Database access granted.
Quizzer: [21:26:59] [34m[INFO][0m [#2      syncQuestionAnswerPairs (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:178)] Starting sync for QuestionAnswerPairs...
Quizzer: [21:26:59] [34m[INFO][0m [#2      getUnsyncedQuestionAnswerPairs (package:quizzer/backend_systems/00_database_manager/tables/question_answer_pairs_table.dart:613)] Fetching unsynced question-answer pairs...
Quizzer: [21:26:59] [34m[INFO][0m [#2      getUnsyncedQuestionAnswerPairs (package:quizzer/backend_systems/00_database_manager/tables/question_answer_pairs_table.dart:625)] SUCCESS: Fetched 0 unsynced question-answer pairs.
Quizzer: [21:26:59] [34m[INFO][0m [#2      syncQuestionAnswerPairs (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:184)] No unsynced QuestionAnswerPairs found.
Quizzer: [21:26:59] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:44)] Database Lock Released!
Quizzer: [21:26:59] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:53)] Database lock released
Quizzer: [21:26:59] [34m[INFO][0m [#2      OutboundSyncWorker._getDbAccess (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:197)] Entering OutboundSyncWorker _getDbAccess()...
Quizzer: [21:26:59] [34m[INFO][0m [#2      DatabaseMonitor.requestDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:33)] Database access granted with lock
Quizzer: [21:26:59] [34m[INFO][0m [#2      OutboundSyncWorker._getDbAccess (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:205)] OutboundSyncWorker: Database access granted.
Quizzer: [21:26:59] [34m[INFO][0m [#2      syncLoginAttempts (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:242)] Starting sync for LoginAttempts...
Quizzer: [21:26:59] [34m[INFO][0m [#2      getUnsyncedLoginAttempts (package:quizzer/backend_systems/00_database_manager/tables/login_attempts_table.dart:137)] Fetching unsynced login attempts...
Quizzer: [21:26:59] [34m[INFO][0m [#2      getUnsyncedLoginAttempts (package:quizzer/backend_systems/00_database_manager/tables/login_attempts_table.dart:145)] SUCCESS: Fetched 1 unsynced login attempts.
Quizzer: [21:26:59] [34m[INFO][0m [#2      syncLoginAttempts (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:252)] Found 1 unsynced LoginAttempts.
Quizzer: [21:26:59] [36m[DEBUG][0m [#2      syncLoginAttempts (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:265)] Preparing to push LoginAttempt 2025-05-22T16:26:52.964472Z807ee3e9-2f8c-4d33-8976-810191df9b02 to login_attempts
Quizzer: [21:26:59] [34m[INFO][0m [#2      syncLoginAttempts (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:272)] SUCCESS: Supabase insert successful for LoginAttempt 2025-05-22T16:26:52.964472Z807ee3e9-2f8c-4d33-8976-810191df9b02.
Quizzer: [21:26:59] [34m[INFO][0m [#2      deleteLoginAttemptRecord (package:quizzer/backend_systems/00_database_manager/tables/login_attempts_table.dart:153)] Deleting local login attempt record: 2025-05-22T16:26:52.964472Z807ee3e9-2f8c-4d33-8976-810191df9b02
Quizzer: [21:26:59] [34m[INFO][0m [#2      deleteLoginAttemptRecord (package:quizzer/backend_systems/00_database_manager/tables/login_attempts_table.dart:163)] SUCCESS: Successfully deleted local login attempt 2025-05-22T16:26:52.964472Z807ee3e9-2f8c-4d33-8976-810191df9b02.
Quizzer: [21:26:59] [34m[INFO][0m [#2      syncLoginAttempts (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:290)] Finished sync attempt for LoginAttempts.
Quizzer: [21:26:59] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:44)] Database Lock Released!
Quizzer: [21:26:59] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:53)] Database lock released
Quizzer: [21:26:59] [34m[INFO][0m [#2      OutboundSyncWorker._getDbAccess (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:197)] Entering OutboundSyncWorker _getDbAccess()...
Quizzer: [21:26:59] [34m[INFO][0m [#2      DatabaseMonitor.requestDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:33)] Database access granted with lock
Quizzer: [21:26:59] [34m[INFO][0m [#2      OutboundSyncWorker._getDbAccess (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:205)] OutboundSyncWorker: Database access granted.
Quizzer: [21:26:59] [34m[INFO][0m [#2      syncUserProfiles (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:353)] Starting sync for UserProfiles...
Quizzer: [21:26:59] [34m[INFO][0m [#2      syncUserProfiles (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:363)] Outbound Sync: Checking for unsynced UserProfiles for user 807ee3e9-2f8c-4d33-8976-810191df9b02.
Quizzer: [21:26:59] [34m[INFO][0m [#2      getUnsyncedUserProfiles (package:quizzer/backend_systems/00_database_manager/tables/user_profile/user_profile_table.dart:538)] Fetching unsynced user profile for user ID: 807ee3e9-2f8c-4d33-8976-810191df9b02...
Quizzer: [21:26:59] [34m[INFO][0m [#2      verifyUserProfileTable (package:quizzer/backend_systems/00_database_manager/tables/user_profile/user_profile_table.dart:99)] Verifying user profile table existence
Quizzer: [21:26:59] [34m[INFO][0m [#2      verifyTutorialProgressColumn (package:quizzer/backend_systems/00_database_manager/tables/user_profile/user_profile_table.dart:181)] Verifying tutorial_progress column existence
Quizzer: [21:26:59] [34m[INFO][0m [#2      verifyTutorialProgressColumn (package:quizzer/backend_systems/00_database_manager/tables/user_profile/user_profile_table.dart:201)] tutorial_progress column already exists
Quizzer: [21:26:59] [34m[INFO][0m [#2      getUnsyncedUserProfiles (package:quizzer/backend_systems/00_database_manager/tables/user_profile/user_profile_table.dart:547)] SUCCESS: Fetched 1 unsynced user profiles for user 807ee3e9-2f8c-4d33-8976-810191df9b02.
Quizzer: [21:26:59] [34m[INFO][0m [#2      syncUserProfiles (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:373)] Found 1 unsynced UserProfiles for user 807ee3e9-2f8c-4d33-8976-810191df9b02.
Quizzer: [21:26:59] [36m[DEBUG][0m [#2      syncUserProfiles (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:391)] Preparing to insert UserProfile 807ee3e9-2f8c-4d33-8976-810191df9b02 into user_profile
Quizzer: [21:26:59] [34m[INFO][0m [#2      pushRecordToSupabase (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:36)] Attempting Supabase insert for record 807ee3e9-2f8c-4d33-8976-810191df9b02 to table user_profile...
Quizzer: [21:27:00] [36m[DEBUG][0m PostgrestException(message: new row violates row-level security policy for table "user_profile", code: 42501, details: Forbidden, hint: null) from request
Quizzer: [21:27:00] [31m[ERROR][0m [#2      pushRecordToSupabase (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:64)] Supabase PostgrestException during push for record 807ee3e9-2f8c-4d33-8976-810191df9b02 to user_profile: new row violates row-level security policy for table "user_profile" (Code: 42501)
Quizzer: [21:27:00] [33m[WARNING][0m [#2      syncUserProfiles (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:416)] Insert FAILED for UserProfile 807ee3e9-2f8c-4d33-8976-810191df9b02. Local flags remain unchanged.
Quizzer: [21:27:00] [34m[INFO][0m [#2      syncUserProfiles (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:420)] Finished sync attempt for UserProfiles.
Quizzer: [21:27:00] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:44)] Database Lock Released!
Quizzer: [21:27:00] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:53)] Database lock released
Quizzer: [21:27:00] [34m[INFO][0m [#2      OutboundSyncWorker._getDbAccess (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:197)] Entering OutboundSyncWorker _getDbAccess()...
Quizzer: [21:27:00] [34m[INFO][0m [#2      DatabaseMonitor.requestDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:33)] Database access granted with lock
Quizzer: [21:27:00] [34m[INFO][0m [#2      OutboundSyncWorker._getDbAccess (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:205)] OutboundSyncWorker: Database access granted.
Quizzer: [21:27:00] [34m[INFO][0m [#2      syncQuestionAnswerAttempts (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:295)] Starting sync for QuestionAnswerAttempts...
Quizzer: [21:27:00] [34m[INFO][0m [#2      getUnsyncedQuestionAnswerAttempts (package:quizzer/backend_systems/00_database_manager/tables/question_answer_attempts_table.dart:216)] Fetching unsynced question answer attempts...
Quizzer: [21:27:00] [34m[INFO][0m [#2      verifyQuestionAnswerAttemptTable (package:quizzer/backend_systems/00_database_manager/tables/question_answer_attempts_table.dart:10)] Verifying question_answer_attempts table...
Quizzer: [21:27:00] [34m[INFO][0m [#2      verifyQuestionAnswerAttemptTable (package:quizzer/backend_systems/00_database_manager/tables/question_answer_attempts_table.dart:41)] question_answer_attempts table already exists. Checking columns...
Quizzer: [21:27:00] [34m[INFO][0m [#2      verifyQuestionAnswerAttemptTable (package:quizzer/backend_systems/00_database_manager/tables/question_answer_attempts_table.dart:82)] Column check complete.
Quizzer: [21:27:00] [34m[INFO][0m [#2      getUnsyncedQuestionAnswerAttempts (package:quizzer/backend_systems/00_database_manager/tables/question_answer_attempts_table.dart:224)] SUCCESS: Fetched 0 unsynced question answer attempts.
Quizzer: [21:27:00] [34m[INFO][0m [#2      syncQuestionAnswerAttempts (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:301)] No unsynced QuestionAnswerAttempts found.
Quizzer: [21:27:00] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:44)] Database Lock Released!
Quizzer: [21:27:00] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:53)] Database lock released
Quizzer: [21:27:00] [34m[INFO][0m [#2      OutboundSyncWorker._getDbAccess (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:197)] Entering OutboundSyncWorker _getDbAccess()...
Quizzer: [21:27:00] [34m[INFO][0m [#2      DatabaseMonitor.requestDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:33)] Database access granted with lock
Quizzer: [21:27:00] [34m[INFO][0m [#2      OutboundSyncWorker._getDbAccess (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_worker.dart:205)] OutboundSyncWorker: Database access granted.
Quizzer: [21:27:00] [34m[INFO][0m [#2      syncUserQuestionAnswerPairs (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:430)] Starting sync for UserQuestionAnswerPairs...
Quizzer: [21:27:00] [34m[INFO][0m [#2      getUnsyncedUserQuestionAnswerPairs (package:quizzer/backend_systems/00_database_manager/tables/user_question_answer_pairs_table.dart:331)] Fetching unsynced user-question-answer pairs for user: 807ee3e9-2f8c-4d33-8976-810191df9b02...
Quizzer: [21:27:00] [34m[INFO][0m [#2      getUnsyncedUserQuestionAnswerPairs (package:quizzer/backend_systems/00_database_manager/tables/user_question_answer_pairs_table.dart:340)] SUCCESS: Fetched 0 unsynced user-question-answer pairs for user 807ee3e9-2f8c-4d33-8976-810191df9b02.
Quizzer: [21:27:00] [34m[INFO][0m [#2      syncUserQuestionAnswerPairs (package:quizzer/backend_systems/00_database_manager/cloud_sync_system/outbound_sync/outbound_sync_functions.dart:437)] No unsynced UserQuestionAnswerPairs found for user Instance of 'SessionManager'.userId!.
Quizzer: [21:27:00] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:44)] Database Lock Released!
Quizzer: [21:27:00] [34m[INFO][0m [#2      DatabaseMonitor.releaseDatabaseAccess (package:quizzer/backend_systems/00_database_manager/database_monitor.dart:53)] Database lock released
